Train/Actor Loss,Train/Critic Loss,Training Epochs,Eval/AverageReturn,Eval/StdReturn,Eval/MedianReturn,Eval/MinReturn,Eval/D4RL_score,training time
-2.4662752,768.1752,138,3838.4066830225834,44.11091426315258,3832.504009731486,3784.429321526032,0.8357770970101757,1.688339309228791
-2.4642446,18.890793,139,3798.948623473392,44.40141681971776,3790.474474275526,3726.069380506445,0.8271818263802496,1.7014871368805566
-2.4642694,19.076488,140,3696.4043346768485,586.6967832730666,3864.261119992161,1945.31682405593,0.8048442881477681,1.7183788732687633
-2.4650698,27.608484,141,3882.0455836436386,37.54764092628861,3893.01747479588,3824.6926342785305,0.8452830931264521,1.731077971988254
-2.4685595,16.694164,142,3830.8000260379463,55.30099715435396,3819.745248464188,3744.7300401307643,0.8341201154931179,1.745771278142929
-2.4629595,13.892183,143,3881.868692704954,104.31363807479332,3863.7853550188674,3730.297619437266,0.8452445604285104,1.7608220867978202
-2.4652593,16.877045,144,3876.6501121165434,64.65399699841025,3887.638140316218,3772.4627625006356,0.8441077809473616,1.7727304579152001
-2.4630067,14.308378,145,3775.6556916836644,191.2113843279256,3842.4083215996134,3219.121071145494,0.8221078553136408,1.7897460001044803
-2.4636035,731.8915,146,3520.6160769954777,631.9732217637652,3804.4344258490787,2123.068320700849,0.7665517906048793,1.8039594384034474
-2.4666097,16.95713,147,3790.9324532766077,66.01380577374358,3795.172541920414,3702.591762310877,0.8254356393390188,1.8179775602287715
-2.4689474,18.056772,148,3843.754666115926,73.52039297040787,3830.927577958783,3726.4305469274577,0.8369420646374924,1.8325311648183398
-2.4657235,27.442669,149,3851.8306664102724,33.99151575219631,3848.199301550547,3809.0536555733916,0.838701284653133,1.8473122198051877
-2.4655726,65.59665,150,3684.838017325384,327.71537341071354,3758.1014088767242,2721.7843879514,0.8023247616185045,1.86108445028464
-2.4657042,15.055176,151,3876.5052369582627,42.738033480086635,3862.8539883829085,3826.699548238612,0.8440762223454638,1.876783632238706
-2.4633746,16.67564,152,3729.6915746018663,414.858094711301,3844.7817989798905,2516.888743302963,0.8120953501347905,1.8887789590491189
-2.4694698,16.720036,153,3577.560845973261,580.9651557308734,3786.793515345977,1883.5811192224116,0.7789562450031621,1.9059795707464218
-2.4627247,17.633732,154,3262.658954826317,732.9934012432586,3699.710254213155,1964.1735425901754,0.7103601962565381,1.9202514423264399
-2.468097,18.071674,155,3830.6878757109953,41.46285130569835,3833.4335036772954,3771.969875729654,0.8340956854420107,1.9350138235092162
-2.4650536,19.113777,156,3679.341157614249,384.1304944360743,3851.090304280273,2795.776512858338,0.8011273637390411,1.9489905744791032
-2.4690108,16.774036,157,3786.9970153129825,320.4090303374265,3880.8311568251747,2840.345947266285,0.8245783707674998,1.9633045916424858
-2.4674883,19.398863,158,3872.0618641921524,66.5401647698032,3840.2857036040537,3801.8688578766914,0.8431083087716411,1.9767146846983168
-2.463301,22.844463,159,3533.728510893468,604.3086219981404,3867.3149812286447,2315.742040049714,0.7694081124630218,1.9908455715576807
-2.464133,38.844566,160,3694.465955999653,546.6229297150487,3870.6048640535037,2061.241381875412,0.8044220451509222,2.004474784930547
-2.4718037,629.1289,161,3750.606194759372,425.2139834291132,3883.7237755930855,2478.2785041969323,0.8166512462541058,2.0193604988522
-2.4633963,27.10437,162,3824.22240105076,42.10977557675228,3818.8532294939096,3774.0223920523354,0.8326872911851575,2.033745430376795
-2.462374,19.167095,163,3812.288251960679,50.94813022389865,3816.920501485237,3735.4117913772343,0.830087638735466,2.049967052406735
-2.4677804,609.3087,164,3829.4220158482663,49.82075384370962,3820.0788579769096,3768.725336648364,0.833819939289665,2.0627087049351798
-2.4662657,22.113144,165,3758.6019222185996,357.33103395252704,3872.1235904593414,2691.601658256428,0.8183929801908574,2.079427112142245
-2.4622078,17.273373,166,3641.7903787465307,489.29878916392806,3844.5100718310305,2268.7251320939454,0.7929475619337807,2.0914614927768707
-2.4654045,17.415804,167,3698.2893867187363,451.1235008197203,3897.724763215105,2742.2786070810357,0.8052549148394157,2.106328418519762
-2.460591,21.533974,168,3677.5719721742303,554.400317573229,3857.3861221839998,2018.6265604097014,0.8007419766261111,2.119293989472919
-2.4683313,15.949012,169,3775.459783759064,446.5109143961091,3925.2531324461124,2443.741625586832,0.8220651800870908,2.1333959199322594
-2.4670146,754.86554,170,3710.2112849606806,368.23327387542196,3846.144724523748,2617.9192676743623,0.807851898649129,2.147055171198315
-2.4605858,20.673553,171,3768.233839994506,289.2204474686986,3861.5857242628535,2919.7472048919813,0.8204911305032391,2.1614512277974023
-2.4653368,774.4197,172,3850.7914989497085,91.75469256807887,3853.0159696424244,3722.878367294093,0.8384749196048917,2.176203859117296
-2.4644399,17.659464,173,3514.495909055415,636.5969819600036,3825.128395951322,2245.4275368086774,0.7652186155743166,2.1889483563105263
-2.4593375,23.858051,174,3742.377431888455,403.73227231852076,3867.8944876750293,2544.030070675437,0.8148587494959505,2.2056598005692165
-2.4635382,14.593258,175,3765.2482385432895,349.17732071645275,3842.624829015718,2732.054020851165,0.8198407677444137,2.216765892240736
-2.4620752,11.783338,176,3867.54964696837,47.39567094618523,3846.6640752788817,3818.827877524766,0.8421253985975847,2.235313650634554
-2.4673536,1925.1035,177,3860.32345262253,56.60357726981856,3842.432163698293,3789.7201102672043,0.8405512944288407,2.2491320108705097
-2.4671717,377.0915,178,3749.2766822305202,455.350281746784,3897.0961863548127,2401.0879429112674,0.8163616344454685,2.264587186243799
-2.4691913,13.994164,179,3645.386623473622,563.9776541397948,3831.0727206997562,1968.5984373290705,0.7937309429979778,2.2813815867238576
-2.469864,19.1512,180,3860.330244014937,41.535390709451576,3863.7761380379907,3804.4613597845505,0.8405527738187639,2.2953358295228745
-2.4637625,20.56873,181,3875.266315396898,26.352169701371654,3867.845821820237,3834.728009633286,0.8438063442462657,2.311609445611636
-2.4657133,18.311928,182,3829.5375968353246,71.24367206496753,3827.9059668832506,3677.5961462597547,0.8338451166520288,2.324591495394707
-2.4615657,20.578121,183,3726.542214902119,455.14860992428834,3876.5796329429677,2365.089378895743,0.8114093154123643,2.3397849723365574
-2.4641793,14.311447,184,3870.1835824027244,108.54764665489127,3826.323620106947,3755.0051679701687,0.842699156864937,2.352769475777944
-2.4641633,89.478775,185,3891.2845984030887,65.1359502764467,3860.4369854735937,3831.4285279931314,0.8472956561647423,2.3664326826731363
-2.4679341,24.988153,186,3851.9220161199146,91.157857542171,3829.172593676979,3734.2552986622345,0.8387211836417124,2.3806116913424598
-2.4637935,20.78735,187,3691.90354374374,472.1823926187336,3864.358665653467,2323.3514245737047,0.8038638669977985,2.3945886405971315
-2.463525,18.366127,188,3856.0875371520224,85.67755249186942,3848.0723052421113,3729.0680243854513,0.839628571916622,2.4097721239593293
-2.4595132,12.477383,189,3743.4923019980174,75.25154799488962,3754.724617653498,3610.4631118106563,0.8151016050853633,2.4258329671621324
-2.4671586,19.177399,190,3787.300234593274,124.69800671829269,3804.649769753029,3524.0147188040755,0.8246444219571452,2.4428488012154896
-2.4613123,20.846912,191,3657.3720472447167,385.3333406587401,3767.296790552831,2505.660960602086,0.7963417647693444,2.457915650539928
-2.4673283,15.740414,192,3859.778769566663,42.7427069782297,3866.7080979340667,3767.080636993226,0.8404326444413298,2.4729951792293123
-2.4684918,22.297575,193,3870.9175522111705,37.54143585620623,3876.2978303599402,3802.3471822568426,0.8428590397687055,2.4874295287662083
-2.4693544,717.3086,194,3888.771793227417,57.85979848021776,3877.2345801849833,3812.6032455489803,0.8467482840746817,2.5020370191335677
-2.4683986,798.50305,195,3886.572890047401,46.869723608961294,3882.282507268307,3809.465123261739,0.8462692902230535,2.516830040216446
-2.4687946,19.092873,196,3646.661661494693,490.33097282232916,3780.5691753763404,2190.497099545319,0.7940086884568208,2.53108983569675
-2.4655702,14.286234,197,3808.501513673857,70.62246698401185,3805.4685222843436,3701.740444755416,0.8292627618724929,2.5462835214535393
-2.4650056,24.62167,198,3835.469062500514,25.388064842681118,3832.869315084018,3792.1681861227366,0.8351371860849125,2.5623123238484067
-2.4673054,16.312462,199,3811.228584421754,87.87434455825255,3812.099580734758,3604.2688736308833,0.8298568080920214,2.5745522478553986
-2.4690125,22.351288,200,3768.968056615412,348.5276081670093,3853.514444272396,2774.038313852291,0.8206510671709256,2.5913472508059607
