Train/Actor Loss,Train/Critic Loss,Training Epochs,Eval/AverageReturn,Eval/StdReturn,Eval/MedianReturn,Eval/MinReturn,Eval/D4RL_score,training time
-2.0660636,2.044635,1,293.44169949387214,7.613138269604465,292.86259584527977,281.0454412426441,0.06356645727877336,0.01971455282635159
-2.0893111,3.1384802,2,212.22664478112742,3.0755254773449208,210.97831419918035,208.99752200361058,0.04587513179405112,0.034321519003974066
-2.0961804,5.0888944,3,239.7369924557714,3.333667754129393,240.01652832649017,234.5689360483106,0.05186779555117623,0.04845617367161645
-2.0969791,9.671537,4,218.4544291449078,3.918405314266145,219.55063162520395,210.09409665697208,0.0472317492416167,0.061872060696283974
-2.0255442,20.86511,5,196.913740496922,1.3756691910435996,196.5775251960614,194.85211516557658,0.04253947469492756,0.07492326471540663
-2.0166106,49.106293,6,192.689897247573,2.8765052904332475,191.72036060274934,188.8678313807179,0.04161938191182248,0.08857539276281992
-2.0081117,208.08704,7,204.02590761819272,2.3945264346768935,203.99645465309618,200.18072656208633,0.044088739962176035,0.1027321296930313
-1.9588141,836.18835,8,56.27127229289609,2.4387916331501986,55.407544487972515,53.26656306837173,0.011902892711788588,0.1160151379638248
-1.9949355,5427.7944,9,25.46748865874696,1.1006036590699333,25.473262334752892,23.964398385824843,0.005192809656864854,0.12874103354083166
-1.9769206,10014.691,10,27.083078777232743,1.093899780105156,27.05736891670035,25.159076145408005,0.005544738627880467,0.14151593744754792
-2.0316775,59286.836,11,19.5269390640209,1.3501297769549212,19.625915822657127,16.759994314544272,0.003898761443634491,0.15370294007990096
-1.9983029,163996.77,12,5.172986684728285,3.468226810336356,6.2441624692958175,-2.830825297858329,0.0007719957912262175,0.16653727332750956
-1.9722433,534053.8,13,11.689065922431187,1.46375532672108,12.155704221997699,8.544025242321263,0.0021914133990352373,0.17932962742116715
-2.0131617,2242392.2,14,59.41139620313288,1.8773682785440247,59.31194351440471,57.13114529709397,0.012586915573742532,0.19191603985097674
-2.0150824,4354088.0,15,-13.509360218665616,7.928580304939082,-14.31192157672589,-23.464274110303652,-0.003297637370451229,0.20517182111740112
-2.020716,12352929.0,16,11.33050584673158,0.7947778526491427,11.32021123023079,10.085526717520189,0.0021133071534941267,0.21762076715628306
-1.9994355,19565132.0,17,24.556357392915952,0.8512648311462517,24.276122682716206,23.034316915092866,0.004994335127233172,0.23027683072619967
-2.031761,46101750.0,18,30.174290401473684,0.41090459869712154,30.364113810456836,29.404148429653375,0.006218106775941586,0.2428001806471083
-2.038312,85858380.0,19,230.5653529870111,14.999544965651085,234.45301401894397,202.89843016255784,0.04986990907995157,0.25547653324074215
-2.0036085,150737920.0,20,14.585386007414215,29.71824894759227,4.99972224382621,3.2785336487311554,0.002822327722895593,0.26970976597732965
-2.0107481,348759170.0,21,0.6855677724667849,0.26944682144039606,0.5998963338456844,0.3693142677096922,-0.00020551249026064272,0.2824781164858076
-2.01547,1000092700.0,22,16.226230276320624,5.565641769882158,14.465755908298064,11.078040648121796,0.0031797578832721157,0.2950505601697498
-2.0311744,2077399600.0,23,7.391004220154255,5.216916957284841,6.633160606350119,0.06806360071839501,0.001255153381759547,0.3088947530587514
-2.0394628,3007568100.0,24,34.75491347009413,1.2001886203119296,35.029142440184984,32.61513738888732,0.007215918005847396,0.32173710703849795
-2.0358696,9966456000.0,25,11.158219533760715,2.3880368252011936,10.352543205286517,8.856306673356308,0.002075777495352408,0.3354216358396742
-2.0222526,18290835000.0,26,49.51840156756247,1.3835304618381028,49.51250390100471,47.29485745345271,0.010431894084986187,0.34755213611655766
-2.0187988,85562410000.0,27,27.513481212852394,1.193085720420086,27.660699008285036,25.430386696134594,0.005638494515934675,0.36061462574534947
-2.0505981,113291640000.0,28,44.78826080646606,2.7858070117284854,44.434157319831016,41.045485049652434,0.009401512955661202,0.3732246924771203
-2.0624382,105357800000.0,29,41.954662037202695,2.234238308824529,41.708092614607565,37.73833362341974,0.008784261409165847,0.38691600726710423
-2.0690951,178134000000.0,30,212.43568923944378,2.474545080038514,212.69708464682105,208.0920239653531,0.045920668592196894,0.400225447151396
-2.0411904,319636280000.0,31,122.27043685936962,2.4926134379448333,122.62703603153463,117.58380307499982,0.026279693985826292,0.4126101412375768
-2.0570676,763234350000.0,32,227.2387900705509,2.0982461171130047,227.53270863405737,223.44748470575058,0.04914527363509889,0.4258126505215963
-2.0183554,1242865200000.0,33,42.0128061431218,1.7981857822331582,42.20994490430769,39.025950537761375,0.008796927118823634,0.4390540877978007
-2.0467932,1395782300000.0,34,186.51638196948022,4.946487370532682,185.95716285570984,179.6931389589993,0.040274586066323836,0.45206308530436623
-2.0722198,4029958600000.0,35,169.79837669505838,4.905547479633109,170.41127804048324,160.98307344412842,0.036632851491235414,0.46497712439960903
-2.0810218,3810073500000.0,36,106.32800825384047,16.556728805278887,104.15334318765056,79.69086412352509,0.022806905665053258,0.4786087645424737
-2.068926,4334248000000.0,37,163.47002812953968,4.448824667678495,163.21192522799447,156.41420448272126,0.03525432783389929,0.49164290289084117
-2.0524647,8280671000000.0,38,216.05001702444505,4.999273495514576,216.29947837672603,205.37488432134288,0.04670798874458853,0.5068052754799525
-2.0509498,16252221000000.0,39,282.6457121803154,12.6330129317357,281.3587129093005,266.970103887336,0.06121473411403981,0.5225200212664074
-2.0641139,12122069000000.0,40,251.67904140970458,27.455128639699208,250.8387081805035,213.2100445860849,0.05446916885253984,0.5358789671791925
-2.0300932,53516310000000.0,41,277.7150739738321,6.571768282424128,278.28911138226124,266.7312859940493,0.06014067800871757,0.5497353206740485
