Train/VAE Loss,Train/Actor Loss,Train/Critic Loss,Training Epochs,Eval/AverageReturn,Eval/StdReturn,Eval/MedianReturn,Eval/MinReturn,Eval/D4RL_score,training time
0.031116098,-3.391741,0.00045953435,25,2054.0618259395496,1123.7130373978366,1647.2154553992686,872.1577497022168,0.44708776157477886,0.7497926637861464
0.02996177,-3.3517013,0.0009444177,26,3367.557853676825,635.7939141358495,3711.467495195572,1918.2522107596344,0.7332106464485278,0.7807979728115929
0.03365619,-3.3552103,0.0010463218,27,2875.8648349661735,826.1955070254066,2985.4593197677987,1468.9694544497825,0.6261036419240243,0.8099642539686627
0.031518918,-3.2690043,0.0011489929,28,3122.9699204739245,979.2078101607789,3767.3239421687526,1356.7548136962819,0.6799313037055749,0.8385128036472532
0.03538782,-3.2019763,0.0008012176,29,3078.0208660985763,871.4000187828233,3508.077477263554,1003.6480274661754,0.6701399127621421,0.8678699186775419
0.03175334,-3.3479748,0.0006955635,30,3250.0257209184656,733.7940087074388,3658.150060777771,1838.1854198797923,0.7076082600080319,0.8984705906444126
0.030954305,-3.2646432,0.0010559375,31,3436.63493486261,499.60453371278106,3642.517427155767,2071.8121426157613,0.7482579197787586,0.9304860949516296
0.030333648,-3.280309,0.0008826969,32,3212.908150436343,798.7517808703521,3742.6741177087224,1522.1737980195408,0.6995228253195503,0.9595087597105239
0.02854221,-3.3689137,0.0008060925,33,2615.8108708828277,805.7330520582593,2617.264235990845,1545.3141152073076,0.5694552860439073,0.9879224838813147
0.034814905,-3.160683,0.0011419768,34,3166.5149168990165,826.6943921622839,3545.0822961989647,978.6142585456425,0.6894168443816495,1.0193773512707816
0.030139538,-3.2230463,0.00087093585,35,3067.5679603805115,868.5742188231418,3498.973367821839,961.949334620012,0.6678629241179372,1.0497064219580756
0.027862713,-3.2707086,0.0006048471,36,2921.5235420396752,1021.630177386834,3170.768531896587,95.482785399186,0.6360496187002014,1.07891908440325
0.034464203,-3.2120466,0.00070421584,37,3003.6879837070146,666.3919138047324,3253.7592756395575,1601.405978102824,0.6539477520690541,1.1099376838737065
0.03188558,-3.3253593,0.00066061504,38,2893.0276760090187,565.0207267120594,2787.803345175942,2073.830404075543,0.6298422764445016,1.1379574257135392
0.026970122,-3.2734776,0.0007854792,39,2383.8721792698325,727.6826020226354,2161.640236112934,1507.3521322815182,0.5189313665521409,1.1646403268310759
0.03205485,-3.3022776,0.00077338365,40,2971.2886663678146,849.1308548259988,2852.211463376444,1529.7990021769176,0.6468901089934207,1.1917075669765473
0.029356977,-3.1103644,0.0005032137,41,3031.7467916702985,781.6064879961848,3470.775848767372,1570.9861502281758,0.6600598886199376,1.2182896164390775
0.028318672,-3.2564492,0.0006856774,42,2860.3070462817936,987.2704770136543,3339.2304091150454,1390.8146030936196,0.6227146409018444,1.2457518003384271
0.029510261,-3.4188626,0.00050400174,43,2545.0099857024616,758.9814436496652,2327.194422632119,1507.493623498208,0.5540325111807667,1.2760304535759819
0.034276314,-3.4278598,0.00062803365,44,2712.830836485574,701.3578911204935,2448.2699673553125,1881.1784887169651,0.5905894439419181,1.3031723627116945
0.030327152,-3.2698627,0.000603596,45,2866.864538006079,858.0743607520999,2917.195514138482,1676.0540266328467,0.6241430795191429,1.3309985201888614
0.029221514,-3.4465373,0.00047467684,46,2877.3116089025075,910.0506175942461,2935.661394067671,1434.0083517276405,0.6264187971461814,1.3629056436485714
0.03255608,-3.167407,0.00065487646,47,2419.0958178317337,1046.2178807660941,1936.9722099611158,1276.5987805609934,0.5266042402177302,1.3961321158541573
0.024733057,-3.3121557,0.0006285095,48,3087.012275536798,924.1564211961976,3731.0038842140752,1474.2597469408781,0.6720985391707631,1.4280350806978013
0.029208273,-3.3211355,0.0006992534,49,3091.6917945022983,850.2305404435781,3427.2087371379453,1305.643132365264,0.6731178931984543,1.4633411167065302
0.027873019,-3.3153799,0.0007071649,50,2957.401680386738,948.0576380429765,3455.854609267327,981.5341481031986,0.6438650640696444,1.493334218263626
0.03351594,-3.1871133,0.000549559,51,3480.1166437619454,248.54803113738055,3552.9895419459317,3007.635942500553,0.757729674338192,1.5212360902627309
0.027538989,-3.312965,0.0008198945,52,3205.019857926574,738.7856677071418,3569.24548527565,1577.252903491266,0.6978044942687048,1.5427792938550313
0.029929489,-3.2576132,0.0008051995,53,2924.398798033776,766.8164407655925,2858.214761647251,1968.4878679753508,0.6366759445682741,1.5631907513406542
0.029550495,-3.263688,0.00047244196,54,2897.0934846360055,775.8633503678337,3404.204527235588,1570.0681850360565,0.630727944059121,1.5942884651819864
0.031620365,-3.2858903,0.00045428268,55,2934.0154962935603,663.6095360647071,3194.7958872116424,1990.835038841837,0.6387707795665877,1.6220769570933449
0.027779147,-3.1687918,0.00083717867,56,3290.8967985236427,922.1981484512713,3745.811695667924,1430.6183700493143,0.7165113327127414,1.6516777062416077
0.029835373,-3.2191267,0.0006348943,57,3285.8953838153675,766.4183261086307,3746.876254005721,1787.0457918259092,0.7154218591440646,1.6808860369523366
0.030707547,-3.4006498,0.00048519365,58,2476.0041056122927,1151.3653226893703,2829.8219790150197,267.3684384106837,0.539000747804471,1.7110106941726473
0.026963424,-3.39635,0.00065549754,59,2316.3953215024694,1134.5648056330297,2085.4076126847726,975.5364461050799,0.5042326748173265,1.7387817660305236
0.030492628,-3.211246,0.0005093042,60,3569.364647162907,704.4809162370092,3797.8533452160873,1461.805158871907,0.7771708417746064,1.7702935868501664
0.031832635,-3.1641853,0.00043894548,61,3052.2108612878114,1105.1665326844977,3591.2076037196284,157.65337062478048,0.6645176399275732,1.8005846553378635
0.030458543,-3.24923,0.00066669984,62,2685.146092791696,1099.0033048674684,3062.101908276971,429.12975214271995,0.5845587909628388,1.8289579692151812
0.030396495,-3.1980762,0.0011057945,63,3501.6431658336014,279.2187592571323,3653.343422549562,3017.4074282264387,0.7624188629359308,1.8554168352153566
0.030583259,-3.2939823,0.00033057964,64,3547.293274160843,439.5702023721319,3675.84795049063,2270.959167327769,0.7723629666207286,1.8872152630488077
0.028050123,-3.387693,0.00050853833,65,2280.116578464434,1034.7541951604449,2316.346534391432,258.9797608858288,0.4963299644943133,1.9169181208478079
0.028359266,-3.2452054,0.00050068914,66,3234.857837452015,761.7176536702201,3614.4445638462785,1784.3823902451577,0.704304193240258,1.9442669987016254
0.028082076,-3.210174,0.0010427348,67,2876.6655966154467,1223.2418256136002,3614.926366174059,1010.8519465875767,0.6262780743001778,1.973072927991549
0.029200157,-3.0728517,0.0006097979,68,2763.8206742897974,1195.7402682018383,3537.752905826882,943.4227922416677,0.6016967173433625,2.0062553178601794
0.027995974,-3.3858426,0.00075020327,69,3125.1631889826485,751.8173291683779,3602.578089030963,1936.5690415070105,0.6804090701394025,2.034995007250044
0.027852492,-3.4066596,0.0010417285,70,3065.2492215576567,750.561783951519,3304.264050030431,1535.7183190170483,0.6673578260991736,2.063368649284045
0.031168211,-3.1852584,0.00056798063,71,2745.1491041266945,934.9366263148607,2739.984133217893,1352.180113415001,0.5976294317122115,2.090485715534952
0.029695844,-3.3208244,0.00042649006,72,2914.233426341791,1204.2190632152708,3591.152063856993,118.94966093456867,0.634461590346484,2.12199255724748
0.025513498,-3.276083,0.00046641767,73,2696.1642545097616,1047.6941760391944,2904.9600153671536,1256.3659525827334,0.5869589110623333,2.150516437623236
0.03214404,-3.372267,0.00056655303,74,2741.730369449012,861.8976286185023,2615.0864899320695,1446.3485995705582,0.596884718208752,2.176079498330752
0.028915321,-3.0830917,0.0005692289,75,3180.2337910667593,728.8299689361029,3405.1939099957626,1834.0957918188155,0.6924052689913961,2.205810842845175
0.033782065,-3.2575583,0.00040890492,76,2272.596080706415,1441.111355815324,2278.2692981173464,213.3852580448341,0.4946917513069329,2.235971333053377
0.028835077,-3.2981186,0.0004371428,77,2614.27515928873,972.8356160575536,2953.2023495018016,1106.6772892978565,0.5691207572578596,2.2635151598850887
0.029738879,-3.2002797,0.00073295966,78,2909.7849766884087,954.5337613937182,3176.488591123786,1243.9053508904572,0.6334925708586717,2.290423752930429
0.032773085,-3.3193932,0.00058631564,79,2840.2425870643724,789.4311583693509,3044.4200180865764,1544.6922798271933,0.6183439379583342,2.3164556990067164
0.030323967,-3.318318,0.0007159611,80,2968.836156594415,1016.9255710447754,3565.9318983350176,982.4099837020802,0.6463558712365277,2.3435707024070953
0.026991881,-3.351962,0.0005409228,81,3328.162535509952,597.8518498673111,3485.9572715462587,1665.9404786400553,0.7246290429671357,2.3716944956117207
0.029951805,-3.3215292,0.00044476672,82,3206.2149253697157,573.6927077449142,3337.9904703881093,2013.9300828712524,0.6980648194902737,2.4034138605329725
0.031137941,-3.378966,0.0006571464,83,2657.902844266474,856.2792548159413,2616.742219718648,1374.9957460808853,0.5786243102360131,2.430515248179436
0.030831257,-3.352726,0.00095348054,84,3492.091685903388,534.6249575801932,3673.7454368221697,1904.4391770525374,0.7603382346471995,2.4625397623909846
0.031106235,-3.347631,0.0007591141,85,3408.379937249436,662.2993720191857,3669.0980061121736,1812.3030395003634,0.7421030466322375,2.4903924489683575
0.029357394,-3.2704859,0.0005041026,86,3412.954341789413,496.611555025143,3687.704716557347,2503.4313047699334,0.7430995032608978,2.5196122678783204
0.030069089,-3.231833,0.00095328264,87,2576.6603570361995,1323.2025107411894,3174.1957516186476,32.99780399121121,0.5609270090415138,2.5481143959363304
0.02793416,-3.2808075,0.000522584,88,2466.031848348483,1252.57397902777,2940.104951476614,259.77379230682305,0.5368284602933014,2.5750604444742202
0.028835913,-3.266369,0.00048850203,89,2921.9623638020707,788.0205583158512,3008.1946994073614,1560.8435893712854,0.636145208596136,2.6030939640601476
0.029637298,-3.2944303,0.0005296858,90,3141.2329902472457,638.2786652586378,3399.0066726112436,1737.2306315811215,0.6839096044387678,2.6331503138277266
0.026357653,-3.3504877,0.000491024,91,3491.178867900857,280.33777580546024,3541.40915515879,2754.348093801799,0.7601393926905178,2.6634181021319496
0.032089002,-3.423241,0.00044136308,92,2186.9807828587145,1284.382751346204,2450.141080943586,294.26006873225435,0.4760419073087681,2.6938838123612934
0.029334737,-3.2706785,0.0003142936,93,3025.9210783031544,893.6923566207893,3501.2908817883026,1509.018329511112,0.6587908555358206,2.723463852206866
0.028849065,-3.3308384,0.00046879041,94,3461.9007154681103,376.1580221688463,3614.5020926086668,2734.4139998720834,0.7537616425786564,2.751721109814114
0.030737104,-3.3357449,0.0005863162,95,3078.153193343363,1008.3525777255279,3468.383078806084,181.14513905243354,0.6701687380133999,2.7792377222246594
0.033269685,-3.1504955,0.0005889628,96,2276.1562745157594,944.9231043671098,1958.899417926998,983.7206242664224,0.4954672792886917,2.8073575339714685
0.031261675,-3.3254242,0.00040317595,97,2936.731539650945,880.150595776063,3040.8592701314747,1750.4771861264092,0.63936242365568,2.834966096745597
0.025308097,-3.3836017,0.00037224218,98,3118.7908980859856,885.847378810793,3626.374397126696,1432.058420083035,0.6790209743887448,2.8652434462971157
0.028156849,-3.2051349,0.0006036201,99,2757.40844435824,933.2236057067607,3231.805919395661,1068.602499482441,0.6002999215497341,2.8933053275611664
0.031384975,-3.448903,0.00056428055,100,2566.1313796902605,922.9319435090202,2501.3671925200233,1409.0871483967608,0.5586334494803327,2.920419410334693
0.027852893,-3.2898033,0.00047251556,101,2745.139401470099,827.3420955687928,3358.820383792822,1495.9425619155793,0.5976273181526442,2.948054427040948
0.028634204,-3.3150253,0.00065109954,102,3374.5794954743687,715.3783380254038,3669.8162022958563,1429.8383888750043,0.7347401923057196,2.9755945375230577
0.02791765,-3.3257017,0.00043272186,103,2420.071530129651,839.5344814470881,2207.5864563999658,1498.6549065063662,0.5268167826324703,3.005479516254531
0.029743532,-3.3318048,0.0005375353,104,2853.407280311062,896.5798987423818,3292.671952672161,1166.0585222668506,0.6212116436313461,3.0340794142749576
0.03181439,-3.275168,0.00060192635,105,2877.309524398024,865.0929987589091,3335.07058115757,1366.3639788742282,0.6264183430721502,3.0613660727606877
0.029718678,-3.3389812,0.0003247149,106,2386.8663550292863,780.8140889318926,2178.212781039634,1343.0921621840494,0.5195835970789358,3.0922947439220216
0.030935107,-3.3555965,0.00044408036,107,3140.3255908755814,813.2773684439655,3675.9529316745948,1619.835799703075,0.6837119428391355,3.1185291184981665
0.028322516,-3.3569713,0.0005509618,108,2378.1265810908117,1051.1973618441325,2345.1422416698615,292.410590381176,0.5176797852061823,3.1457828236950767
0.026234398,-3.4115396,0.00049405766,109,3022.5173062564563,884.9127615429229,3500.620921217569,1524.1015917554103,0.6580494013883486,3.1749011041720707
0.02717267,-3.349579,0.0005357666,110,2162.888556603375,1220.3160293301783,2289.2728506648787,31.498147945477616,0.47079382346714144,3.201854524479972
0.030200163,-3.20467,0.0006948737,111,2353.506494167148,1101.055650866835,2394.2416709294835,263.54524902096887,0.5123167158495309,3.2343100343147912
0.028795898,-3.313591,0.00053212536,112,3065.946615959527,755.2366900378912,3469.302969378684,1547.027469407637,0.6675097416694868,3.2643405894438424
0.028272467,-3.414,0.0005006186,113,2915.05538880417,825.9179597268949,3289.1291059900473,1301.1984952453522,0.634640640961048,3.293156972196367
0.026900988,-3.4257152,0.0005429663,114,1933.3015669747135,1176.086995871869,1560.8576063786415,242.8561890025998,0.4207821824611197,3.3251879149013095
0.03166346,-3.2382984,0.00039957283,115,2306.39071046352,1041.1020372148798,2420.5951574732876,974.2513597919769,0.5020533395836789,3.3543450029028787
0.03081611,-3.3027215,0.0006767403,116,3407.3999075285487,647.8166936255568,3673.635562465795,2071.922941000803,0.7418895637399555,3.381776001652082
0.025825348,-3.3224993,0.0004102374,117,3323.1921857073053,534.5514581218374,3562.395342941515,2012.5531358504122,0.7235463363625222,3.411034430729018
0.031298947,-3.3789577,0.00039428112,118,3281.7787797221586,796.8574323514806,3615.1139317880115,1054.8597439961115,0.7145251265966042,3.44037750032213
0.030004807,-3.3309333,0.0005749162,119,2382.6228632873126,1317.350271935231,2659.9235984321576,377.83279992188926,0.5186592242041711,3.4709440413448545
0.02848139,-3.3840773,0.0007060237,120,3506.7180259868283,376.6124839006552,3623.4937969819257,2407.4896553942185,0.7635243353520701,3.50034216205279
0.027405458,-3.254846,0.00044377125,121,3459.658735877346,181.3323010394005,3482.094815817869,3037.25669784787,0.7532732652598132,3.5337512836853664
0.028816165,-3.2777061,0.0005663992,122,3019.303859901282,808.6224463938299,3432.5056605174714,1426.7358109497127,0.657349406472404,3.568747521440188
0.02742325,-3.2304688,0.0003782318,123,3156.002588138929,698.2412966796884,3368.5537516978598,1535.7403523533333,0.6871269114331966,3.5972309405273863
0.026201634,-3.3355598,0.00040098745,124,2995.8721488202405,694.8912910805584,3194.448258353743,1379.6735899210842,0.6522452046853722,3.6177432807948855
0.026248353,-3.3460717,0.00075248745,125,2778.4110115488556,971.9950877927608,3100.526626392921,1002.040132266771,0.6048749754421207,3.6392917125092614
0.029787512,-3.401276,0.00046713956,126,2977.2046648111664,836.5616969945555,3307.986056617199,1584.6496800036973,0.6481788091537374,3.660215285751555
0.025756659,-3.174172,0.0004690075,127,2422.8027124615337,836.6010426902118,2304.7983079259943,1338.4580610735247,0.5274117244910008,3.680736981895235
0.027215427,-3.2278135,0.0006620863,128,1402.211133735646,1063.2927592153142,980.7746570757054,218.06206379483697,0.3050931177983329,3.701409730050299
0.026265556,-3.3771281,0.00043389463,129,1645.5465632363582,801.1231448892427,1699.936545942593,381.6662887517585,0.35809962380252364,3.7218491130405003
0.030064963,-3.3691473,0.00038261048,130,2861.615582959943,848.9534806618024,2999.6256625188057,1463.8440626679646,0.6229996834763241,3.742153098715676
0.030249855,-3.3086767,0.00036635078,131,3136.2023148217777,766.0045263799269,3472.962631729565,1387.3788575510157,0.6828137569179511,3.76325602180428
0.028038347,-3.2245631,0.00047513208,132,2883.7431566387177,826.3758346786718,2743.3024082621205,1560.4984429081644,0.62781980099669,3.784398405883047
0.02958706,-3.2570257,0.00061179,133,3104.0406635467484,530.3698555580008,3380.1927040244145,2284.610513041586,0.6758078853730122,3.804114656911956
0.030041672,-3.2811584,0.00035618295,134,3032.0302385967034,770.7540528703089,3423.0266659599883,1896.3166143945039,0.6601216327368431,3.824055914282799
0.025612418,-3.3155384,0.00034803187,135,3229.221281644376,668.3713742028391,3675.352801639743,1937.4084504809084,0.7030763649298735,3.8452582945426306
0.028709278,-3.3255196,0.00068228156,136,3044.9939182512962,794.9116008326198,3307.4614285748994,1413.0160203012983,0.6629455510000304,3.8662508928113515
0.029147614,-3.2401533,0.0006808579,137,3180.4674496547937,1059.9071768947676,3556.0229956916864,187.0118341154477,0.6924561675612221,3.887243771155675
0.027947947,-3.387222,0.00031596987,138,3140.112174628915,733.7066509876564,3406.395068181082,1002.9218734444989,0.6836654537208697,3.9091267669200898
0.029901465,-3.1964993,0.00055871543,139,2814.8853684452215,870.1309988807374,2809.509144428589,1504.2801235581123,0.6128202969343226,3.9308768466446136
0.028404815,-3.312525,0.00045620138,140,2926.8167115600904,931.7102643617546,3277.0621692556756,1527.0509414602366,0.637202646118119,3.9521661335229874
0.027874922,-3.3345819,0.000493651,141,2488.6601843375565,873.2678650784719,2447.1186129219323,984.0740450116051,0.5417576604099091,3.9734880692429013
0.031583663,-3.2821312,0.0004541105,142,3254.775226528861,469.0155553802775,3462.7656697594284,2273.771968295342,0.7086428594421172,3.994556236134635
0.028822035,-3.1705475,0.00060728705,143,2375.574592904902,1378.194544215429,3140.1449835028943,18.56727080089734,0.5171238777603303,4.014859295752314
0.030116277,-3.2757626,0.00042551765,144,2439.480783718118,1249.9290321375806,2817.9931526001646,246.35624298067293,0.5310447601159995,4.034173439409997
0.026801493,-3.2503035,0.00046455848,145,3252.744554169617,763.7856423725589,3551.736768718557,1555.492127847903,0.7082005118282755,4.05650961028205
0.027844876,-3.26619,0.0007790624,146,1805.3434403203842,1112.8470611545065,1007.8103487983267,863.6223424178755,0.39290866966150556,4.078495878113641
0.025336323,-3.321315,0.000681901,147,2629.291832947799,997.4217265146524,2630.1609944659526,964.4202250801304,0.5723918855276132,4.0992776115073095
0.027159993,-3.3545573,0.0004098483,148,3079.711983559483,690.8713195180511,3451.6515275213837,1776.341355136786,0.6705082940867575,4.120369732843505
0.029629469,-3.3753438,0.00031602947,149,2548.7188947702516,1148.1195432056547,3173.7026072985036,965.3260352587309,0.5548404342652686,4.1421221054924855
0.031098757,-3.298187,0.00040939098,150,3276.3183474398093,740.4857686151965,3567.1078061055177,1474.4901290389123,0.7133356638161381,4.164514860974418
0.02714063,-3.362091,0.000487784,151,3037.153198668868,729.6123381155757,3569.612704515133,1888.398082161886,0.6612375829064572,4.187278516557481
0.027816808,-3.3777218,0.0003941815,152,2678.879059403228,904.1126405390614,2490.833123565989,1013.6333531763175,0.583193623779351,4.207929900354809
0.028806953,-3.3675222,0.00068563025,153,2095.126112898851,958.8780323330063,1767.30714427776,1012.0066119109789,0.45603292166812087,4.228555030557844
0.029127175,-3.2938554,0.00044591434,154,2617.6181205753815,1156.5060328403956,3052.0112586984965,931.7244335246853,0.5698489648101929,4.244593952364392
0.027795589,-3.3683064,0.0004376755,155,3067.44395055207,924.4205819144976,3434.2369150976474,1115.9866922780373,0.6678359106750967,4.259998489883211
0.025736904,-3.301516,0.00038886844,156,1917.9427278429612,1222.1793918232297,1931.2965613570343,258.30207032568,0.4174365192326902,4.274259579777717
0.029737314,-3.1260502,0.00071340555,157,2895.936444195284,887.4623030074926,3056.320379031848,960.8468752487157,0.6304759023766006,4.288585584892167
0.029185707,-3.3418655,0.00042684292,158,3235.2950100077546,795.0244652735938,3550.6667540691283,947.9467859540568,0.7043994238844278,4.302816124359767
0.028547296,-3.3695319,0.0005769293,159,2164.0303936172513,1333.8361289074198,2271.3622468056838,57.37981416590568,0.47104255334037043,4.319286547568109
0.026380965,-3.397113,0.00033855386,160,1390.2978868869332,1051.361703608951,989.3382933702819,211.1032532348439,0.3024980185482508,4.334318633013301
0.027759893,-3.232194,0.00037792214,161,1927.0967552850561,1019.4166470992142,1559.0463659145207,961.5236435170883,0.41943056922190686,4.348486483428213
0.029056847,-3.341983,0.00045094953,162,2188.2591535058737,1205.1560528026046,1764.9516774239655,963.7980069228371,0.47632037872381544,4.3633501246240405
0.029954506,-3.383439,0.0005816309,163,2588.6600484043756,1109.0376956965872,3383.062672356053,970.7352687139636,0.5635409387674924,4.379779081477059
0.027877225,-3.3386285,0.0005447894,164,2876.0889604810354,1232.4023578806948,3540.9486113998823,53.22088799323722,0.6261524638751623,4.395237844255235
0.029321747,-3.3005924,0.00046864818,165,2614.434585108086,1158.7352128302252,3247.9042650943,192.45220616636476,0.5691554854750711,4.4095047478543385
0.026770165,-3.274994,0.00047267773,166,2880.3070395354803,751.5398364234475,3132.0117079551305,1457.5798997288978,0.6270713010259394,4.42377609093984
0.029558208,-3.1952639,0.00055014296,167,2110.3644617448326,1225.2368506229418,2138.286655810796,199.10563650845006,0.4593523381265291,4.43760196937455
0.025018781,-3.4085574,0.0004439491,168,2735.544259970811,1233.1504701376923,3317.2919658256706,279.9111144428908,0.5955371789298576,4.45265864710013
0.026847433,-3.2987065,0.0005986765,169,3502.7284445784862,341.0458623111342,3624.532926705956,2634.2534398806138,0.7626552725472439,4.469049136771096
0.02901876,-3.408193,0.0007734218,170,2624.109402995868,900.6014170180449,2447.8979087964813,1215.5909383396317,0.5712629808509414,4.484934758808878
0.02843723,-3.4571915,0.00068235677,171,1571.9687502147183,1254.7893772277794,1037.5665574946947,188.00105703735252,0.34207194219566023,4.499552101426654
0.03020898,-3.26483,0.00048720435,172,2878.1180602769314,1384.0532397521908,3556.4006918655605,187.1654411220791,0.626594468932687,4.513688643243578
0.030512726,-3.3957434,0.00049928954,173,1951.874156587947,1155.3469623312221,1642.9701239053018,535.3569166596732,0.4248279068542638,4.529195253849029
0.02836134,-3.3044012,0.00034229696,174,2448.5317253475573,1371.5569274656689,3166.30600229386,202.77919115818037,0.5330163546051738,4.544722869329982
0.029833423,-3.4612052,0.0004407027,175,1678.0505650832274,1209.5304319323475,1218.615343595939,190.13791827736904,0.36518007062685776,4.5595976568592915
0.028539296,-3.0960279,0.0007735131,176,1559.8308648285824,1412.2761593528,777.1586237649612,154.151421982164,0.3394279092411557,4.574594750073221
0.028063172,-3.3301048,0.00054127513,177,2355.8337916399764,1065.7877421899295,2495.1340368198785,1014.4763574460394,0.5128236782253761,4.589274130000009
0.027784543,-3.185423,0.0006510969,178,3637.4972686250358,312.10599517609523,3709.0281408473165,2787.2738623058754,0.7920123805345961,4.603146279321776
0.028789645,-3.2473297,0.0006818675,179,1685.0447721606943,949.0114998830011,1071.8104685118524,916.1211616877459,0.3667036402944849,4.61899993399779
0.028362153,-3.2536857,0.00046058156,180,3172.0795936477048,751.508414185892,3559.5408149231184,1930.182248665999,0.6906290150552581,4.633906450072924
0.027558032,-3.237282,0.00061959215,181,2209.2604931468095,1098.676119178606,2418.7645980645166,299.8219593335927,0.4808951652152748,4.649519478082657
0.030069942,-3.2770634,0.00039378056,182,2401.8466566204916,1506.3293721496282,3432.5580445750165,153.45844626593464,0.5228468023091322,4.664332882761955
0.026125852,-3.4959488,0.00035613356,183,2104.117155383614,1329.9116590516126,2373.821786677575,187.54659878594154,0.4579914681421399,4.680677413013246
0.027693538,-3.3825688,0.00037190743,184,2615.0379750816182,981.4350602786195,2990.969885680277,1034.584357295657,0.5692869237712556,4.696508321828312
0.026703117,-3.253349,0.00071521744,185,3104.9721114394774,962.7553590447362,3596.7382623396543,470.9926764602422,0.6760107855360499,4.711163086824947
0.028375251,-3.2050803,0.00054940773,186,3259.9562187418314,663.6441756932211,3574.5005533132753,1628.1482991778048,0.7097714509316836,4.728456174929937
0.027120518,-3.2815843,0.00034377733,187,3044.475678505619,817.965367073902,3670.7953791525997,1813.5312186400356,0.6628326612402152,4.7434248880545296
0.026621839,-3.2914248,0.000490158,188,2191.88675538079,1277.2616462821056,2244.3559702810862,263.9125727908358,0.4771105904120933,4.75969376080566
0.028985819,-3.2952983,0.0004385031,189,3294.4088180405897,614.476295284638,3641.104504692319,2387.402130495343,0.7172763667400257,4.775873874492116
