Train/Value Loss,Train/Actor Loss,Train/Critic Loss,Training Epochs,Eval/AverageReturn,Eval/StdReturn,Eval/MedianReturn,Eval/MinReturn,Eval/D4RL_score,training time
0.12090792,-0.2527913,47.863716,1,5029.7765632966675,28.157283110710033,5029.411185019265,4985.093666580236,1.0952968670721648,0.02335820072227054
0.38316345,-9.582154,2.1670916,2,5063.887575506148,35.30466455807291,5063.850553938722,4979.5191057364245,1.1027273739128696,0.04217587206098768
0.34410602,-5.178031,6.133934,3,4631.465152843083,767.4606594765606,5022.8905750031645,3079.654920334605,1.0085314658600746,0.05942659523752001
0.4412939,-11.159881,8.157841,4,5085.494143740159,7.6854630035985885,5084.749349525455,5074.308899396851,1.107433999212671,0.0775792799393336
0.5081364,-13.243891,3.6990914,5,5063.155478483602,14.60990684553855,5060.759374377842,5040.412178328687,1.1025678989638212,0.09623587171236674
0.436567,-20.389599,4.97915,6,5058.678546487345,21.353050849824506,5064.622323756681,5011.709067854054,1.1015926750795442,0.11383971201048956
0.50371015,-26.216053,1221.7744,7,3678.6774975666876,2054.148810307938,5016.913305066399,497.53062993803985,0.8009827966270181,0.12876298758718702
0.3781463,-15.210861,18.593815,8,4552.762162874312,1022.8444220261616,5054.138439397471,2348.2469223013586,0.9913873511748958,0.14546951837009853
0.517396,-13.779211,684.0814,9,5014.6943698406685,76.73055945864174,5041.616877903702,4828.080476562825,1.0920114664232659,0.16390076213412816
0.40293193,-16.190842,8.72673,10,5090.10862534732,14.940245408112835,5087.338123868181,5063.983080833812,1.1084391859523006,0.18140129433737862
0.59360504,-28.611546,4.2866488,11,5030.236865723489,36.206746985160486,5035.529690278724,4953.994120954701,1.095397136167385,0.19910179058710734
0.39580598,-14.901617,14.880745,12,5082.204559468151,8.946842293590475,5081.334276145959,5069.959044005261,1.1067174189398217,0.21532589932282767
0.43633315,-9.302601,8.565617,13,5084.2899899584345,31.51250423929083,5087.652430317552,5027.168053935369,1.1071716946859855,0.23299225800567203
0.5499301,-33.080105,10.376263,14,5068.247147127573,10.632787848983703,5071.197361575156,5046.153326732171,1.1036770328252643,0.2513061073753569
2.1079972,-140.59355,17.848774,15,4987.028643883976,23.43516813330752,4990.368422050686,4941.480449901584,1.085984956136446,0.26895251320468055
0.4485229,-5.561862,812.7012,16,5049.936634357849,30.06177910366642,5052.387673030933,4998.050752812656,1.0996883974380556,0.2857984719011519
0.4417196,-29.32596,856.1112,17,5120.289448042025,12.222333506943219,5119.46372037087,5103.066857698672,1.1150135675072625,0.3035783971680535
0.4153338,-27.786879,7.113269,18,5063.178296347498,25.65616708333296,5068.273699388648,5030.436070755917,1.1025728694493857,0.32113334510061475
0.4994436,-34.47738,5.3402095,19,5115.396351050968,12.398783153044898,5112.111621175419,5099.423660981048,1.113947689120512,0.3394464141130447
0.36386117,-13.209913,4.904503,20,4962.281252234512,449.5110553155373,5112.004417323728,3615.1732671448267,1.0805941555993155,0.35760778619183436
0.27433276,-14.486353,34.275017,21,5055.97739008674,32.25252918979025,5060.802240852132,4999.614689296907,1.1010042738620942,0.37515611595577664
0.40047365,-15.978878,4.463025,22,5008.50390753861,37.01389271769241,5009.941082447703,4931.700315244987,1.0906629789553453,0.39262588130103215
0.35516548,-6.882178,806.3287,23,5115.789759108544,18.608436811195368,5118.747039702941,5072.146181320174,1.1140333864092657,0.41017494009600747
0.44135156,-46.77039,4.047432,24,5073.659553235455,19.79748382405705,5074.935098133541,5048.853382715582,1.1048560339162408,0.428330609732204
0.3293812,-11.413258,3.6850238,25,2730.7428792593973,2329.7784929817612,2729.98468689938,391.8690745494193,0.5944912793827586,0.44571832762824165
0.22673802,-9.186148,3.0157485,26,5041.353941105753,16.20084995539621,5043.961670082188,5016.76034399427,1.0978188029349747,0.4633234651221169
0.3146401,-10.851836,5.1653175,27,5008.655177627921,32.13584280268349,5017.5831047719275,4963.341506219986,1.0906959305847639,0.4811467184623082
0.34009513,-11.927481,5.011712,28,5014.461104519754,16.23101011810367,5018.249261007626,4973.627144798726,1.0919606535200277,0.49923960281742946
