Train/Actor Loss,Train/Critic Loss,Training Epochs,Eval/AverageReturn,Eval/StdReturn,Eval/MedianReturn,Eval/MinReturn,Eval/D4RL_score,training time
-2.4660475,1.3049178,1,4958.261471919855,47.846633174071926,4956.85600681325,4877.565560177401,1.0797185144737234,0.021712119314405653
-2.4630156,85.868065,2,5056.452125785956,13.375828274915943,5060.35180561653,5035.65146400488,1.10110768700149,0.0358246636390686
-2.4680648,4.442415,3,5031.157543803417,11.160648698300841,5030.701820444383,5018.059179798226,1.0955976903089326,0.05124411410755581
-2.4663236,4.8162107,4,5032.069322092472,14.202078908664788,5036.873463336362,4997.624213550668,1.095796305781626,0.06518494705359142
-2.4716058,4.179985,5,5014.438666038793,29.895410988295993,5029.83166739688,4941.035496057313,1.0919557656766166,0.08205930822425418
-2.471235,5.8005238,6,5058.223118100175,27.670255551235144,5061.745558744221,5018.320821744153,1.101493467711392,0.09540632380379571
-2.4744368,7.0147963,7,5064.4044466771065,25.230508810608136,5062.145064484239,5004.29661051303,1.102839965551839,0.11120517525408002
-2.4697804,12.915918,8,5036.029248814502,12.250269868667,5038.843647827229,5001.111832410994,1.0966589088148058,0.12489418572849698
-2.4730725,1528.5107,9,5036.359411778781,13.936089318856839,5034.123782368808,5012.606988210513,1.096730829230112,0.1400758053859075
-2.4740133,1668.683,10,4995.427501976346,31.351409866710668,5000.904788648348,4917.023823501294,1.08781450526053,0.15535523414611815
-2.4714465,15.19374,11,4994.251300074393,27.5305671299951,4993.5735066344205,4944.3892646797785,1.0875582895778981,0.17380540039804246
-2.4718366,8.366501,12,5045.071419765081,42.68567800373377,5044.914011621071,4966.984495513492,1.098628592759993,0.18787249247233073
-2.4737558,9.983654,13,5020.052289511861,23.239212414279617,5010.437371538745,4987.553781817881,1.0931785985659372,0.20397767894797855
-2.4733777,7.7702527,14,5054.111376676779,25.209214418778362,5058.376859104832,5002.388198669416,1.1005977944142722,0.21703655593925053
-2.4705331,1170.6333,15,5064.295890608405,14.367008768314923,5061.219343269996,5048.893185775561,1.1028163184490754,0.2317374751302931
-2.4715023,8.004368,16,5012.889462692529,11.986690499483476,5015.456196515246,4978.938631285039,1.0916182979406444,0.2461151650879118
-2.4713728,13.400585,17,5030.304222095143,11.051752054335246,5032.051532339567,5013.045950167465,1.0954118086132587,0.262431364191903
-2.4738283,9.706411,18,5008.4243018192865,16.059471521593075,5009.0678223566465,4984.858117957282,1.0906456381963445,0.27434621446662477
-2.4721763,12.248371,19,5048.786880373187,14.214282232883786,5052.840533913868,5023.500659196201,1.0994379429866985,0.2919328199492561
-2.474568,10.535951,20,5058.937305571274,7.470965994421182,5059.980345169852,5044.337133067208,1.1016490413676925,0.305903813706504
-2.4738867,1374.4607,21,5045.1033926906075,19.876398730283345,5045.056239200263,5010.837442939777,1.0986355575208269,0.32156469649738734
-2.474427,1423.6741,22,5029.7831473426195,16.408919209379974,5033.92992035152,5001.995684578162,1.0952983012951714,0.3349584601985084
-2.4721336,1395.5588,23,5040.201694917411,16.2042667520954,5043.115187258776,5010.461363487673,1.0975678055992149,0.35051325380802156
-2.4736812,13.138303,24,5003.990304610653,38.30178973582747,5016.03845183883,4939.559780878774,1.089679766929081,0.36312465257114834
-2.472045,8.802336,25,5068.211713445553,15.621462975647333,5062.979259350543,5047.69788532448,1.1036693141971854,0.3808024569352468
-2.4741657,4.1999507,26,5044.8319151186315,13.12309394155482,5048.213003287206,5013.059746871586,1.0985764207252584,0.39314103762308755
-2.475593,5.540062,27,5051.077260967446,12.28726302755853,5050.78130893016,5030.793245270198,1.0999368636451927,0.4093162118726307
-2.4719658,5.559827,28,5070.757610599996,20.685458823414073,5079.056544531219,5025.834620302639,1.1042238948148946,0.4250042250421312
-2.4752753,6.4757247,29,5031.354092599608,20.066915340052258,5035.01420558803,4999.789202356108,1.095640505138515,0.44019286791483564
-2.4728851,5.014289,30,5056.673862976982,8.9496516315497,5058.226710987576,5034.256756562023,1.1011559886966915,0.45440323412418365
-2.4727502,17.560354,31,5026.922910105741,15.51974572408733,5025.8744523950645,5003.610161117274,1.0946752470092374,0.4687592048777474
-2.473111,7.155257,32,5037.427485959763,25.38102215337584,5046.620600816999,4970.7916252111345,1.0969634911182855,0.4816359835863113
-2.4729733,13.764322,33,5039.486494265457,16.59488411610545,5039.097538345441,5016.04069863073,1.097412011238608,0.49861355629232196
-2.4739606,10.330482,34,5034.978827063858,9.036596451910025,5033.7005533042175,5023.939816880746,1.0964300922098966,0.5102955497635735
-2.47494,9.586857,35,5008.2345264235,15.132265682436595,5007.12825367103,4981.0654102057715,1.0906042988374323,0.5287100097868178
-2.4714527,1435.7683,36,5085.320772034486,7.2761593664746425,5083.982822311695,5075.397670010407,1.1073962331200942,0.5435869729518891
-2.4746063,2907.4888,37,5075.0207712553,18.550470361472325,5077.677443196035,5032.859925553998,1.105152552229624,0.5580404290225771
-2.475127,1438.1711,38,5040.441702445707,17.96709372158549,5043.947078139703,4996.1005899538695,1.0976200871782507,0.5735415930880441
-2.4738252,6.802959,39,5049.746627158165,13.400209583868634,5047.585883389336,5031.474138822145,1.0996470075845866,0.5874606540468004
-2.4781764,9.674588,40,5078.446382772364,14.79501492161747,5079.845307713506,5056.892586387479,1.1058987637361846,0.6022952997684479
-2.474205,6.038089,41,5032.05917967131,6.883308282320711,5032.050231840412,5024.6732757023765,1.0957940964267887,0.6181685812605752
-2.4732752,15.679293,42,5009.6207498288295,15.831577134842888,5013.382080494695,4987.214342306845,1.0909062641509442,0.6324156068431006
